Energy(eV) DOS(1/eV/m^3) DOS_Norm(CodeUnits)
3.805 1.21266e+29 15.8643
3.806 1.21318e+29 15.871
3.807 1.21369e+29 15.8778
3.808 1.21421e+29 15.8846
3.809 1.21473e+29 15.8913
3.81 1.21524e+29 15.8981
3.811 1.21576e+29 15.9048
3.812 1.21628e+29 15.9116
3.813 1.21679e+29 15.9184
3.814 1.21731e+29 15.9251
3.815 1.21783e+29 15.9319
3.816 1.21834e+29 15.9387
3.817 1.21886e+29 15.9454
3.818 1.21938e+29 15.9522
3.819 1.2199e+29 15.959
3.82 1.22041e+29 15.9657
3.821 1.22093e+29 15.9725
3.822 1.22145e+29 15.9793
3.823 1.22197e+29 15.9861
3.824 1.22249e+29 15.9928
3.825 1.223e+29 15.9996
3.826 1.22352e+29 16.0064
3.827 1.22404e+29 16.0132
3.828 1.22456e+29 16.02
3.829 1.22508e+29 16.0268
3.83 1.2256e+29 16.0335
3.831 1.22612e+29 16.0403
3.832 1.22664e+29 16.0471
3.833 1.22715e+29 16.0539
3.834 1.22767e+29 16.0607
3.835 1.22819e+29 16.0675
3.836 1.22871e+29 16.0743
3.837 1.22923e+29 16.0811
3.838 1.22975e+29 16.0879
3.839 1.23027e+29 16.0947
3.84 1.23079e+29 16.1015
3.841 1.23131e+29 16.1083
3.842 1.23183e+29 16.1151
3.843 1.23235e+29 16.1219
3.844 1.23287e+29 16.1287
3.845 1.23339e+29 16.1355
3.846 1.23391e+29 16.1423
3.847 1.23443e+29 16.1491
3.848 1.23495e+29 16.156
3.849 1.23548e+29 16.1628
3.85 1.236e+29 16.1696
3.851 1.23652e+29 16.1764
3.852 1.23704e+29 16.1832
3.853 1.23756e+29 16.19
3.854 1.23808e+29 16.1969
3.855 1.2386e+29 16.2037
3.856 1.23912e+29 16.2105
3.857 1.23965e+29 16.2173
3.858 1.24017e+29 16.2242
3.859 1.24069e+29 16.231
3.86 1.24121e+29 16.2378
3.861 1.24173e+29 16.2446
3.862 1.24226e+29 16.2515
3.863 1.24278e+29 16.2583
3.864 1.2433e+29 16.2651
3.865 1.24382e+29 16.272
3.866 1.24435e+29 16.2788
3.867 1.24487e+29 16.2857
3.868 1.24539e+29 16.2925
3.869 1.24591e+29 16.2993
3.87 1.24644e+29 16.3062
3.871 1.24696e+29 16.313
3.872 1.24748e+29 16.3199
3.873 1.24801e+29 16.3267
3.874 1.24853e+29 16.3336
3.875 1.24905e+29 16.3404
3.876 1.24958e+29 16.3473
3.877 1.2501e+29 16.3541
3.878 1.25063e+29 16.361
3.879 1.25115e+29 16.3678
3.88 1.25167e+29 16.3747
3.881 1.2522e+29 16.3816
3.882 1.25272e+29 16.3884
3.883 1.25325e+29 16.3953
3.884 1.25377e+29 16.4021
3.885 1.2543e+29 16.409
3.886 1.25482e+29 16.4159
3.887 1.25535e+29 16.4227
3.888 1.25587e+29 16.4296
3.889 1.2564e+29 16.4365
3.89 1.25692e+29 16.4433
3.891 1.25745e+29 16.4502
3.892 1.25797e+29 16.4571
3.893 1.2585e+29 16.464
3.894 1.25902e+29 16.4708
3.895 1.25955e+29 16.4777
3.896 1.26008e+29 16.4846
3.897 1.2606e+29 16.4915
3.898 1.26113e+29 16.4984
3.899 1.26165e+29 16.5053
3.9 1.26218e+29 16.5121
3.901 1.26271e+29 16.519
3.902 1.26323e+29 16.5259
3.903 1.26376e+29 16.5328
3.904 1.26429e+29 16.5397
3.905 1.26481e+29 16.5466
3.906 1.26534e+29 16.5535
3.907 1.26587e+29 16.5604
3.908 1.26639e+29 16.5673
3.909 1.26692e+29 16.5742
3.91 1.26745e+29 16.5811
3.911 1.26798e+29 16.588
3.912 1.2685e+29 16.5949
3.913 1.26903e+29 16.6018
3.914 1.26956e+29 16.6087
3.915 1.27009e+29 16.6156
3.916 1.27062e+29 16.6225
3.917 1.27114e+29 16.6294
3.918 1.27167e+29 16.6363
3.919 1.2722e+29 16.6432
3.92 1.27273e+29 16.6501
3.921 1.27326e+29 16.6571
3.922 1.27379e+29 16.664
3.923 1.27432e+29 16.6709
3.924 1.27484e+29 16.6778
3.925 1.27537e+29 16.6847
3.926 1.2759e+29 16.6916
3.927 1.27643e+29 16.6986
3.928 1.27696e+29 16.7055
3.929 1.27749e+29 16.7124
3.93 1.27802e+29 16.7194
3.931 1.27855e+29 16.7263
3.932 1.27908e+29 16.7332
3.933 1.27961e+29 16.7401
3.934 1.28014e+29 16.7471
3.935 1.28067e+29 16.754
3.936 1.2812e+29 16.7609
3.937 1.28173e+29 16.7679
3.938 1.28226e+29 16.7748
3.939 1.28279e+29 16.7818
3.94 1.28332e+29 16.7887
3.941 1.28385e+29 16.7956
3.942 1.28438e+29 16.8026
3.943 1.28491e+29 16.8095
3.944 1.28544e+29 16.8165
3.945 1.28598e+29 16.8234
3.946 1.28651e+29 16.8304
3.947 1.28704e+29 16.8373
3.948 1.28757e+29 16.8443
3.949 1.2881e+29 16.8512
3.95 1.28863e+29 16.8582
3.951 1.28917e+29 16.8652
3.952 1.2897e+29 16.8721
3.953 1.29023e+29 16.8791
3.954 1.29076e+29 16.886
3.955 1.29129e+29 16.893
3.956 1.29183e+29 16.9
3.957 1.29236e+29 16.9069
3.958 1.29289e+29 16.9139
3.959 1.29342e+29 16.9209
3.96 1.29396e+29 16.9278
3.961 1.29449e+29 16.9348
3.962 1.29502e+29 16.9418
3.963 1.29555e+29 16.9487
3.964 1.29609e+29 16.9557
3.965 1.29662e+29 16.9627
3.966 1.29715e+29 16.9697
3.967 1.29769e+29 16.9767
3.968 1.29822e+29 16.9836
3.969 1.29876e+29 16.9906
3.97 1.29929e+29 16.9976
3.971 1.29982e+29 17.0046
3.972 1.30036e+29 17.0116
3.973 1.30089e+29 17.0186
3.974 1.30143e+29 17.0256
3.975 1.30196e+29 17.0325
3.976 1.30249e+29 17.0395
3.977 1.30303e+29 17.0465
3.978 1.30356e+29 17.0535
3.979 1.3041e+29 17.0605
3.98 1.30463e+29 17.0675
3.981 1.30517e+29 17.0745
3.982 1.3057e+29 17.0815
3.983 1.30624e+29 17.0885
3.984 1.30677e+29 17.0955
3.985 1.30731e+29 17.1025
3.986 1.30785e+29 17.1095
3.987 1.30838e+29 17.1165
3.988 1.30892e+29 17.1235
3.989 1.30945e+29 17.1306
3.99 1.30999e+29 17.1376
3.991 1.31052e+29 17.1446
3.992 1.31106e+29 17.1516
3.993 1.3116e+29 17.1586
3.994 1.31213e+29 17.1656
3.995 1.31267e+29 17.1727
3.996 1.31321e+29 17.1797
3.997 1.31374e+29 17.1867
3.998 1.31428e+29 17.1937
3.999 1.31482e+29 17.2007
4 1.31535e+29 17.2078
4.001 1.31589e+29 17.2148
4.002 1.31643e+29 17.2218
4.003 1.31697e+29 17.2289
4.004 1.3175e+29 17.2359
4.005 1.31804e+29 17.2429
4.006 1.31858e+29 17.2499
4.007 1.31912e+29 17.257
4.008 1.31965e+29 17.264
4.009 1.32019e+29 17.2711
4.01 1.32073e+29 17.2781
4.011 1.32127e+29 17.2851
4.012 1.32181e+29 17.2922
4.013 1.32235e+29 17.2992
4.014 1.32288e+29 17.3063
4.015 1.32342e+29 17.3133
4.016 1.32396e+29 17.3204
4.017 1.3245e+29 17.3274
4.018 1.32504e+29 17.3345
4.019 1.32558e+29 17.3415
4.02 1.32612e+29 17.3486
4.021 1.32666e+29 17.3556
4.022 1.3272e+29 17.3627
4.023 1.32774e+29 17.3697
4.024 1.32828e+29 17.3768
4.025 1.32882e+29 17.3839
4.026 1.32936e+29 17.3909
4.027 1.3299e+29 17.398
4.028 1.33044e+29 17.4051
4.029 1.33098e+29 17.4121
4.03 1.33152e+29 17.4192
4.031 1.33206e+29 17.4263
4.032 1.3326e+29 17.4333
4.033 1.33314e+29 17.4404
4.034 1.33368e+29 17.4475
4.035 1.33422e+29 17.4546
4.036 1.33476e+29 17.4616
4.037 1.3353e+29 17.4687
4.038 1.33584e+29 17.4758
4.039 1.33638e+29 17.4829
4.04 1.33692e+29 17.4899
4.041 1.33747e+29 17.497
4.042 1.33801e+29 17.5041
4.043 1.33855e+29 17.5112
4.044 1.33909e+29 17.5183
4.045 1.33963e+29 17.5254
4.046 1.34017e+29 17.5325
4.047 1.34072e+29 17.5396
4.048 1.34126e+29 17.5467
4.049 1.3418e+29 17.5537
4.05 1.34234e+29 17.5608
4.051 1.34289e+29 17.5679
4.052 1.34343e+29 17.575
4.053 1.34397e+29 17.5821
4.054 1.34451e+29 17.5892
4.055 1.34506e+29 17.5963
4.056 1.3456e+29 17.6035
4.057 1.34614e+29 17.6106
4.058 1.34669e+29 17.6177
4.059 1.34723e+29 17.6248
4.06 1.34777e+29 17.6319
4.061 1.34832e+29 17.639
4.062 1.34886e+29 17.6461
4.063 1.3494e+29 17.6532
4.064 1.34995e+29 17.6603
4.065 1.35049e+29 17.6675
4.066 1.35104e+29 17.6746
4.067 1.35158e+29 17.6817
4.068 1.35213e+29 17.6888
4.069 1.35267e+29 17.6959
4.07 1.35321e+29 17.7031
4.071 1.35376e+29 17.7102
4.072 1.3543e+29 17.7173
4.073 1.35485e+29 17.7244
4.074 1.35539e+29 17.7316
4.075 1.35594e+29 17.7387
4.076 1.35648e+29 17.7458
4.077 1.35703e+29 17.753
4.078 1.35757e+29 17.7601
4.079 1.35812e+29 17.7672
4.08 1.35867e+29 17.7744
4.081 1.35921e+29 17.7815
4.082 1.35976e+29 17.7887
4.083 1.3603e+29 17.7958
4.084 1.36085e+29 17.8029
4.085 1.3614e+29 17.8101
4.086 1.36194e+29 17.8172
4.087 1.36249e+29 17.8244
4.088 1.36303e+29 17.8315
4.089 1.36358e+29 17.8387
4.09 1.36413e+29 17.8458
4.091 1.36467e+29 17.853
4.092 1.36522e+29 17.8601
4.093 1.36577e+29 17.8673
4.094 1.36632e+29 17.8745
4.095 1.36686e+29 17.8816
4.096 1.36741e+29 17.8888
4.097 1.36796e+29 17.8959
4.098 1.36851e+29 17.9031
4.099 1.36905e+29 17.9103
4.1 1.3696e+29 17.9174
4.101 1.37015e+29 17.9246
4.102 1.3707e+29 17.9318
4.103 1.37125e+29 17.9389
4.104 1.37179e+29 17.9461
4.105 1.37234e+29 17.9533
4.106 1.37289e+29 17.9605
4.107 1.37344e+29 17.9676
4.108 1.37399e+29 17.9748
4.109 1.37454e+29 17.982
4.11 1.37508e+29 17.9892
4.111 1.37563e+29 17.9964
4.112 1.37618e+29 18.0035
4.113 1.37673e+29 18.0107
4.114 1.37728e+29 18.0179
4.115 1.37783e+29 18.0251
4.116 1.37838e+29 18.0323
4.117 1.37893e+29 18.0395
4.118 1.37948e+29 18.0467
4.119 1.38003e+29 18.0539
4.12 1.38058e+29 18.0611
4.121 1.38113e+29 18.0683
4.122 1.38168e+29 18.0754
4.123 1.38223e+29 18.0826
4.124 1.38278e+29 18.0898
4.125 1.38333e+29 18.097
4.126 1.38388e+29 18.1043
4.127 1.38443e+29 18.1115
4.128 1.38498e+29 18.1187
4.129 1.38553e+29 18.1259
4.13 1.38608e+29 18.1331
4.131 1.38664e+29 18.1403
4.132 1.38719e+29 18.1475
4.133 1.38774e+29 18.1547
4.134 1.38829e+29 18.1619
4.135 1.38884e+29 18.1691
4.136 1.38939e+29 18.1764
4.137 1.38994e+29 18.1836
4.138 1.3905e+29 18.1908
4.139 1.39105e+29 18.198
4.14 1.3916e+29 18.2052
4.141 1.39215e+29 18.2125
4.142 1.3927e+29 18.2197
4.143 1.39326e+29 18.2269
4.144 1.39381e+29 18.2341
4.145 1.39436e+29 18.2414
4.146 1.39492e+29 18.2486
4.147 1.39547e+29 18.2558
4.148 1.39602e+29 18.2631
4.149 1.39657e+29 18.2703
4.15 1.39713e+29 18.2775
4.151 1.39768e+29 18.2848
4.152 1.39823e+29 18.292
4.153 1.39879e+29 18.2993
4.154 1.39934e+29 18.3065
4.155 1.39989e+29 18.3137
4.156 1.40045e+29 18.321
4.157 1.401e+29 18.3282
4.158 1.40156e+29 18.3355
4.159 1.40211e+29 18.3427
4.16 1.40266e+29 18.35
4.161 1.40322e+29 18.3572
4.162 1.40377e+29 18.3645
4.163 1.40433e+29 18.3717
4.164 1.40488e+29 18.379
4.165 1.40544e+29 18.3863
4.166 1.40599e+29 18.3935
4.167 1.40655e+29 18.4008
4.168 1.4071e+29 18.408
4.169 1.40766e+29 18.4153
4.17 1.40821e+29 18.4226
4.171 1.40877e+29 18.4298
4.172 1.40932e+29 18.4371
4.173 1.40988e+29 18.4444
4.174 1.41043e+29 18.4516
4.175 1.41099e+29 18.4589
4.176 1.41155e+29 18.4662
4.177 1.4121e+29 18.4735
4.178 1.41266e+29 18.4807
4.179 1.41322e+29 18.488
4.18 1.41377e+29 18.4953
4.181 1.41433e+29 18.5026
4.182 1.41488e+29 18.5098
4.183 1.41544e+29 18.5171
4.184 1.416e+29 18.5244
4.185 1.41655e+29 18.5317
4.186 1.41711e+29 18.539
4.187 1.41767e+29 18.5463
4.188 1.41823e+29 18.5536
4.189 1.41878e+29 18.5609
4.19 1.41934e+29 18.5681
4.191 1.4199e+29 18.5754
4.192 1.42046e+29 18.5827
4.193 1.42101e+29 18.59
4.194 1.42157e+29 18.5973
4.195 1.42213e+29 18.6046
4.196 1.42269e+29 18.6119
4.197 1.42325e+29 18.6192
4.198 1.4238e+29 18.6265
4.199 1.42436e+29 18.6338
4.2 1.42492e+29 18.6411
4.201 1.42548e+29 18.6485
4.202 1.42604e+29 18.6558
4.203 1.4266e+29 18.6631
4.204 1.42716e+29 18.6704
4.205 1.42772e+29 18.6777
4.206 1.42827e+29 18.685
4.207 1.42883e+29 18.6923
4.208 1.42939e+29 18.6997
4.209 1.42995e+29 18.707
4.21 1.43051e+29 18.7143
4.211 1.43107e+29 18.7216
4.212 1.43163e+29 18.7289
4.213 1.43219e+29 18.7363
4.214 1.43275e+29 18.7436
4.215 1.43331e+29 18.7509
4.216 1.43387e+29 18.7582
4.217 1.43443e+29 18.7656
4.218 1.43499e+29 18.7729
4.219 1.43555e+29 18.7802
4.22 1.43611e+29 18.7876
4.221 1.43668e+29 18.7949
4.222 1.43724e+29 18.8023
4.223 1.4378e+29 18.8096
4.224 1.43836e+29 18.8169
4.225 1.43892e+29 18.8243
4.226 1.43948e+29 18.8316
4.227 1.44004e+29 18.839
4.228 1.4406e+29 18.8463
4.229 1.44117e+29 18.8537
4.23 1.44173e+29 18.861
4.231 1.44229e+29 18.8684
4.232 1.44285e+29 18.8757
4.233 1.44341e+29 18.8831
4.234 1.44397e+29 18.8904
4.235 1.44454e+29 18.8978
4.236 1.4451e+29 18.9051
4.237 1.44566e+29 18.9125
4.238 1.44622e+29 18.9198
4.239 1.44679e+29 18.9272
4.24 1.44735e+29 18.9346
4.241 1.44791e+29 18.9419
4.242 1.44848e+29 18.9493
4.243 1.44904e+29 18.9567
4.244 1.4496e+29 18.964
4.245 1.45017e+29 18.9714
4.246 1.45073e+29 18.9788
4.247 1.45129e+29 18.9861
4.248 1.45186e+29 18.9935
4.249 1.45242e+29 19.0009
4.25 1.45298e+29 19.0083
4.251 1.45355e+29 19.0157
4.252 1.45411e+29 19.023
4.253 1.45468e+29 19.0304
4.254 1.45524e+29 19.0378
4.255 1.45581e+29 19.0452
4.256 1.45637e+29 19.0526
4.257 1.45693e+29 19.0599
4.258 1.4575e+29 19.0673
4.259 1.45806e+29 19.0747
4.26 1.45863e+29 19.0821
4.261 1.45919e+29 19.0895
4.262 1.45976e+29 19.0969
4.263 1.46032e+29 19.1043
4.264 1.46089e+29 19.1117
4.265 1.46146e+29 19.1191
4.266 1.46202e+29 19.1265
4.267 1.46259e+29 19.1339
4.268 1.46315e+29 19.1413
4.269 1.46372e+29 19.1487
4.27 1.46428e+29 19.1561
4.271 1.46485e+29 19.1635
4.272 1.46542e+29 19.1709
4.273 1.46598e+29 19.1783
4.274 1.46655e+29 19.1857
4.275 1.46712e+29 19.1931
4.276 1.46768e+29 19.2006
4.277 1.46825e+29 19.208
4.278 1.46882e+29 19.2154
4.279 1.46938e+29 19.2228
4.28 1.46995e+29 19.2302
4.281 1.47052e+29 19.2377
4.282 1.47109e+29 19.2451
4.283 1.47165e+29 19.2525
4.284 1.47222e+29 19.2599
4.285 1.47279e+29 19.2673
4.286 1.47336e+29 19.2748
4.287 1.47392e+29 19.2822
4.288 1.47449e+29 19.2896
4.289 1.47506e+29 19.2971
4.29 1.47563e+29 19.3045
4.291 1.4762e+29 19.3119
4.292 1.47676e+29 19.3194
4.293 1.47733e+29 19.3268
4.294 1.4779e+29 19.3342
4.295 1.47847e+29 19.3417
4.296 1.47904e+29 19.3491
4.297 1.47961e+29 19.3566
4.298 1.48018e+29 19.364
4.299 1.48075e+29 19.3715
4.3 1.48132e+29 19.3789
4.301 1.48188e+29 19.3864
4.302 1.48245e+29 19.3938
4.303 1.48302e+29 19.4013
4.304 1.48359e+29 19.4087
4.305 1.48416e+29 19.4162
4.306 1.48473e+29 19.4236
4.307 1.4853e+29 19.4311
4.308 1.48587e+29 19.4385
4.309 1.48644e+29 19.446
4.31 1.48701e+29 19.4535
4.311 1.48758e+29 19.4609
4.312 1.48815e+29 19.4684
4.313 1.48873e+29 19.4758
4.314 1.4893e+29 19.4833
4.315 1.48987e+29 19.4908
4.316 1.49044e+29 19.4982
4.317 1.49101e+29 19.5057
4.318 1.49158e+29 19.5132
4.319 1.49215e+29 19.5207
4.32 1.49272e+29 19.5281
4.321 1.49329e+29 19.5356
4.322 1.49387e+29 19.5431
4.323 1.49444e+29 19.5506
4.324 1.49501e+29 19.5581
4.325 1.49558e+29 19.5655
4.326 1.49615e+29 19.573
4.327 1.49673e+29 19.5805
4.328 1.4973e+29 19.588
4.329 1.49787e+29 19.5955
4.33 1.49844e+29 19.603
4.331 1.49902e+29 19.6105
4.332 1.49959e+29 19.618
4.333 1.50016e+29 19.6254
4.334 1.50073e+29 19.6329
4.335 1.50131e+29 19.6404
4.336 1.50188e+29 19.6479
4.337 1.50245e+29 19.6554
4.338 1.50303e+29 19.6629
4.339 1.5036e+29 19.6704
4.34 1.50417e+29 19.6779
4.341 1.50475e+29 19.6854
4.342 1.50532e+29 19.6929
4.343 1.50589e+29 19.7005
4.344 1.50647e+29 19.708
4.345 1.50704e+29 19.7155
4.346 1.50762e+29 19.723
4.347 1.50819e+29 19.7305
4.348 1.50877e+29 19.738
4.349 1.50934e+29 19.7455
4.35 1.50991e+29 19.753
4.351 1.51049e+29 19.7606
4.352 1.51106e+29 19.7681
4.353 1.51164e+29 19.7756
4.354 1.51221e+29 19.7831
4.355 1.51279e+29 19.7907
4.356 1.51336e+29 19.7982
4.357 1.51394e+29 19.8057
4.358 1.51452e+29 19.8132
4.359 1.51509e+29 19.8208
4.36 1.51567e+29 19.8283
4.361 1.51624e+29 19.8358
4.362 1.51682e+29 19.8434
4.363 1.51739e+29 19.8509
4.364 1.51797e+29 19.8584
4.365 1.51855e+29 19.866
4.366 1.51912e+29 19.8735
4.367 1.5197e+29 19.8811
4.368 1.52028e+29 19.8886
4.369 1.52085e+29 19.8961
4.37 1.52143e+29 19.9037
4.371 1.52201e+29 19.9112
4.372 1.52258e+29 19.9188
4.373 1.52316e+29 19.9263
4.374 1.52374e+29 19.9339
4.375 1.52431e+29 19.9414
4.376 1.52489e+29 19.949
4.377 1.52547e+29 19.9565
4.378 1.52605e+29 19.9641
4.379 1.52663e+29 19.9717
4.38 1.5272e+29 19.9792
4.381 1.52778e+29 19.9868
4.382 1.52836e+29 19.9943
4.383 1.52894e+29 20.0019
4.384 1.52952e+29 20.0095
4.385 1.53009e+29 20.017
4.386 1.53067e+29 20.0246
4.387 1.53125e+29 20.0322
4.388 1.53183e+29 20.0397
4.389 1.53241e+29 20.0473
4.39 1.53299e+29 20.0549
4.391 1.53357e+29 20.0625
4.392 1.53415e+29 20.07
4.393 1.53472e+29 20.0776
4.394 1.5353e+29 20.0852
4.395 1.53588e+29 20.0928
4.396 1.53646e+29 20.1004
4.397 1.53704e+29 20.1079
4.398 1.53762e+29 20.1155
4.399 1.5382e+29 20.1231
4.4 1.53878e+29 20.1307
4.401 1.53936e+29 20.1383
4.402 1.53994e+29 20.1459
4.403 1.54052e+29 20.1535
4.404 1.5411e+29 20.1611
4.405 1.54168e+29 20.1687
4.406 1.54226e+29 20.1763
4.407 1.54285e+29 20.1839
4.408 1.54343e+29 20.1915
4.409 1.54401e+29 20.1991
4.41 1.54459e+29 20.2067
4.411 1.54517e+29 20.2143
4.412 1.54575e+29 20.2219
4.413 1.54633e+29 20.2295
4.414 1.54691e+29 20.2371
4.415 1.54749e+29 20.2447
4.416 1.54808e+29 20.2523
4.417 1.54866e+29 20.2599
4.418 1.54924e+29 20.2675
4.419 1.54982e+29 20.2751
4.42 1.5504e+29 20.2827
4.421 1.55099e+29 20.2904
4.422 1.55157e+29 20.298
4.423 1.55215e+29 20.3056
4.424 1.55273e+29 20.3132
4.425 1.55332e+29 20.3208
4.426 1.5539e+29 20.3285
4.427 1.55448e+29 20.3361
4.428 1.55507e+29 20.3437
4.429 1.55565e+29 20.3514
4.43 1.55623e+29 20.359
4.431 1.55682e+29 20.3666
4.432 1.5574e+29 20.3742
4.433 1.55798e+29 20.3819
4.434 1.55857e+29 20.3895
4.435 1.55915e+29 20.3972
4.436 1.55973e+29 20.4048
4.437 1.56032e+29 20.4124
4.438 1.5609e+29 20.4201
4.439 1.56149e+29 20.4277
4.44 1.56207e+29 20.4354
4.441 1.56265e+29 20.443
4.442 1.56324e+29 20.4506
4.443 1.56382e+29 20.4583
4.444 1.56441e+29 20.4659
4.445 1.56499e+29 20.4736
4.446 1.56558e+29 20.4812
4.447 1.56616e+29 20.4889
4.448 1.56675e+29 20.4966
4.449 1.56733e+29 20.5042
4.45 1.56792e+29 20.5119
4.451 1.5685e+29 20.5195
4.452 1.56909e+29 20.5272
4.453 1.56968e+29 20.5348
4.454 1.57026e+29 20.5425
4.455 1.57085e+29 20.5502
4.456 1.57143e+29 20.5578
4.457 1.57202e+29 20.5655
4.458 1.57261e+29 20.5732
4.459 1.57319e+29 20.5809
4.46 1.57378e+29 20.5885
4.461 1.57436e+29 20.5962
4.462 1.57495e+29 20.6039
4.463 1.57554e+29 20.6115
4.464 1.57612e+29 20.6192
4.465 1.57671e+29 20.6269
4.466 1.5773e+29 20.6346
4.467 1.57789e+29 20.6423
4.468 1.57847e+29 20.6499
4.469 1.57906e+29 20.6576
4.47 1.57965e+29 20.6653
4.471 1.58024e+29 20.673
4.472 1.58082e+29 20.6807
4.473 1.58141e+29 20.6884
4.474 1.582e+29 20.6961
4.475 1.58259e+29 20.7038
4.476 1.58318e+29 20.7115
4.477 1.58376e+29 20.7192
4.478 1.58435e+29 20.7269
4.479 1.58494e+29 20.7346
4.48 1.58553e+29 20.7423
4.481 1.58612e+29 20.75
4.482 1.58671e+29 20.7577
4.483 1.5873e+29 20.7654
4.484 1.58788e+29 20.7731
4.485 1.58847e+29 20.7808
4.486 1.58906e+29 20.7885
4.487 1.58965e+29 20.7962
4.488 1.59024e+29 20.8039
4.489 1.59083e+29 20.8116
4.49 1.59142e+29 20.8193
4.491 1.59201e+29 20.827
4.492 1.5926e+29 20.8348
4.493 1.59319e+29 20.8425
4.494 1.59378e+29 20.8502
4.495 1.59437e+29 20.8579
4.496 1.59496e+29 20.8656
4.497 1.59555e+29 20.8734
4.498 1.59614e+29 20.8811
4.499 1.59673e+29 20.8888
4.5 1.59732e+29 20.8965
4.501 1.59791e+29 20.9043
4.502 1.5985e+29 20.912
4.503 1.5991e+29 20.9197
4.504 1.59969e+29 20.9275
4.505 1.60028e+29 20.9352
4.506 1.60087e+29 20.9429
4.507 1.60146e+29 20.9507
4.508 1.60205e+29 20.9584
4.509 1.60264e+29 20.9662
4.51 1.60324e+29 20.9739
4.511 1.60383e+29 20.9816
4.512 1.60442e+29 20.9894
4.513 1.60501e+29 20.9971
4.514 1.6056e+29 21.0049
4.515 1.6062e+29 21.0126
4.516 1.60679e+29 21.0204
4.517 1.60738e+29 21.0281
4.518 1.60797e+29 21.0359
4.519 1.60857e+29 21.0436
4.52 1.60916e+29 21.0514
4.521 1.60975e+29 21.0592
4.522 1.61035e+29 21.0669
4.523 1.61094e+29 21.0747
4.524 1.61153e+29 21.0824
4.525 1.61213e+29 21.0902
4.526 1.61272e+29 21.098
4.527 1.61331e+29 21.1057
4.528 1.61391e+29 21.1135
4.529 1.6145e+29 21.1213
4.53 1.61509e+29 21.129
4.531 1.61569e+29 21.1368
4.532 1.61628e+29 21.1446
4.533 1.61688e+29 21.1524
4.534 1.61747e+29 21.1601
4.535 1.61807e+29 21.1679
4.536 1.61866e+29 21.1757
4.537 1.61926e+29 21.1835
4.538 1.61985e+29 21.1912
4.539 1.62044e+29 21.199
4.54 1.62104e+29 21.2068
4.541 1.62163e+29 21.2146
4.542 1.62223e+29 21.2224
4.543 1.62283e+29 21.2302
4.544 1.62342e+29 21.238
4.545 1.62402e+29 21.2458
4.546 1.62461e+29 21.2535
4.547 1.62521e+29 21.2613
4.548 1.6258e+29 21.2691
4.549 1.6264e+29 21.2769
4.55 1.627e+29 21.2847
4.551 1.62759e+29 21.2925
4.552 1.62819e+29 21.3003
4.553 1.62878e+29 21.3081
4.554 1.62938e+29 21.3159
4.555 1.62998e+29 21.3237
4.556 1.63057e+29 21.3316
4.557 1.63117e+29 21.3394
4.558 1.63177e+29 21.3472
4.559 1.63237e+29 21.355
4.56 1.63296e+29 21.3628
4.561 1.63356e+29 21.3706
4.562 1.63416e+29 21.3784
4.563 1.63475e+29 21.3862
4.564 1.63535e+29 21.3941
4.565 1.63595e+29 21.4019
4.566 1.63655e+29 21.4097
4.567 1.63715e+29 21.4175
4.568 1.63774e+29 21.4253
4.569 1.63834e+29 21.4332
4.57 1.63894e+29 21.441
4.571 1.63954e+29 21.4488
4.572 1.64014e+29 21.4566
4.573 1.64074e+29 21.4645
4.574 1.64133e+29 21.4723
4.575 1.64193e+29 21.4801
4.576 1.64253e+29 21.488
4.577 1.64313e+29 21.4958
4.578 1.64373e+29 21.5037
4.579 1.64433e+29 21.5115
4.58 1.64493e+29 21.5193
4.581 1.64553e+29 21.5272
4.582 1.64613e+29 21.535
4.583 1.64673e+29 21.5429
4.584 1.64733e+29 21.5507
4.585 1.64793e+29 21.5586
4.586 1.64853e+29 21.5664
4.587 1.64913e+29 21.5743
4.588 1.64973e+29 21.5821
4.589 1.65033e+29 21.59
4.59 1.65093e+29 21.5978
4.591 1.65153e+29 21.6057
4.592 1.65213e+29 21.6135
4.593 1.65273e+29 21.6214
4.594 1.65333e+29 21.6292
4.595 1.65393e+29 21.6371
4.596 1.65453e+29 21.645
4.597 1.65513e+29 21.6528
4.598 1.65573e+29 21.6607
4.599 1.65634e+29 21.6686
4.6 1.65694e+29 21.6764
4.601 1.65754e+29 21.6843
4.602 1.65814e+29 21.6922
4.603 1.65874e+29 21.7
4.604 1.65934e+29 21.7079
4.605 1.65995e+29 21.7158
4.606 1.66055e+29 21.7237
4.607 1.66115e+29 21.7315
4.608 1.66175e+29 21.7394
4.609 1.66235e+29 21.7473
4.61 1.66296e+29 21.7552
4.611 1.66356e+29 21.7631
4.612 1.66416e+29 21.771
4.613 1.66477e+29 21.7788
4.614 1.66537e+29 21.7867
4.615 1.66597e+29 21.7946
4.616 1.66657e+29 21.8025
4.617 1.66718e+29 21.8104
4.618 1.66778e+29 21.8183
4.619 1.66839e+29 21.8262
4.62 1.66899e+29 21.8341
4.621 1.66959e+29 21.842
4.622 1.6702e+29 21.8499
4.623 1.6708e+29 21.8578
4.624 1.6714e+29 21.8657
4.625 1.67201e+29 21.8736
4.626 1.67261e+29 21.8815
4.627 1.67322e+29 21.8894
4.628 1.67382e+29 21.8973
4.629 1.67443e+29 21.9052
4.63 1.67503e+29 21.9131
