10000
-0.4 0.4
0.178618 4.51482e+26 3.6167e+31
0.178698 4.51797e+26 3.61981e+31
0.178778 4.52112e+26 3.62292e+31
0.178858 4.52428e+26 3.62604e+31
0.178938 4.52743e+26 3.62916e+31
0.179018 4.53059e+26 3.63228e+31
0.179098 4.53375e+26 3.6354e+31
0.179178 4.5369e+26 3.63852e+31
0.179258 4.54006e+26 3.64164e+31
0.179338 4.54322e+26 3.64477e+31
0.179418 4.54638e+26 3.64789e+31
0.179498 4.54954e+26 3.65102e+31
0.179578 4.55271e+26 3.65415e+31
0.179658 4.55587e+26 3.65728e+31
0.179738 4.55903e+26 3.66041e+31
0.179818 4.5622e+26 3.66355e+31
0.179898 4.56537e+26 3.66668e+31
0.179978 4.56853e+26 3.66982e+31
0.180058 4.5717e+26 3.67295e+31
0.180138 4.57487e+26 3.67609e+31
0.180218 4.57804e+26 3.67924e+31
0.180298 4.58122e+26 3.68238e+31
0.180378 4.58439e+26 3.68552e+31
0.180458 4.58756e+26 3.68867e+31
0.180538 4.59074e+26 3.69182e+31
0.180618 4.59391e+26 3.69496e+31
0.180698 4.59709e+26 3.69811e+31
0.180778 4.60027e+26 3.70127e+31
0.180858 4.60344e+26 3.70442e+31
0.180938 4.60662e+26 3.70757e+31
0.181018 4.60981e+26 3.71073e+31
0.181098 4.61299e+26 3.71389e+31
0.181178 4.61617e+26 3.71705e+31
0.181258 4.61935e+26 3.72021e+31
0.181338 4.62254e+26 3.72337e+31
0.181418 4.62572e+26 3.72653e+31
0.181498 4.62891e+26 3.7297e+31
0.181578 4.6321e+26 3.73286e+31
0.181658 4.63529e+26 3.73603e+31
0.181738 4.63848e+26 3.7392e+31
0.181818 4.64167e+26 3.74237e+31
0.181898 4.64486e+26 3.74555e+31
0.181978 4.64805e+26 3.74872e+31
0.182058 4.65124e+26 3.7519e+31
0.182138 4.65444e+26 3.75507e+31
0.182218 4.65763e+26 3.75825e+31
0.182298 4.66083e+26 3.76143e+31
0.182378 4.66403e+26 3.76461e+31
0.182458 4.66723e+26 3.7678e+31
0.182538 4.67043e+26 3.77098e+31
0.182618 4.67363e+26 3.77417e+31
0.182698 4.67683e+26 3.77736e+31
0.182778 4.68003e+26 3.78054e+31
0.182858 4.68323e+26 3.78374e+31
0.182938 4.68644e+26 3.78693e+31
0.183018 4.68964e+26 3.79012e+31
0.183098 4.69285e+26 3.79332e+31
0.183178 4.69606e+26 3.79651e+31
0.183258 4.69927e+26 3.79971e+31
0.183338 4.70247e+26 3.80291e+31
0.183418 4.70569e+26 3.80611e+31
0.183498 4.7089e+26 3.80932e+31
0.183578 4.71211e+26 3.81252e+31
0.183658 4.71532e+26 3.81573e+31
0.183738 4.71854e+26 3.81893e+31
0.183818 4.72175e+26 3.82214e+31
0.183898 4.72497e+26 3.82535e+31
0.183978 4.72819e+26 3.82856e+31
0.184058 4.7314e+26 3.83178e+31
0.184138 4.73462e+26 3.83499e+31
0.184218 4.73784e+26 3.83821e+31
0.184298 4.74107e+26 3.84143e+31
0.184378 4.74429e+26 3.84464e+31
0.184458 4.74751e+26 3.84787e+31
0.184538 4.75074e+26 3.85109e+31
0.184618 4.75396e+26 3.85431e+31
0.184698 4.75719e+26 3.85754e+31
0.184778 4.76041e+26 3.86076e+31
0.184858 4.76364e+26 3.86399e+31
0.184938 4.76687e+26 3.86722e+31
0.185019 4.7701e+26 3.87045e+31
0.185099 4.77333e+26 3.87369e+31
0.185179 4.77657e+26 3.87692e+31
0.185259 4.7798e+26 3.88016e+31
0.185339 4.78303e+26 3.88339e+31
0.185419 4.78627e+26 3.88663e+31
0.185499 4.7895e+26 3.88987e+31
0.185579 4.79274e+26 3.89312e+31
0.185659 4.79598e+26 3.89636e+31
0.185739 4.79922e+26 3.8996e+31
0.185819 4.80246e+26 3.90285e+31
0.185899 4.8057e+26 3.9061e+31
0.185979 4.80894e+26 3.90935e+31
0.186059 4.81219e+26 3.9126e+31
0.186139 4.81543e+26 3.91585e+31
0.186219 4.81867e+26 3.9191e+31
0.186299 4.82192e+26 3.92236e+31
0.186379 4.82517e+26 3.92562e+31
0.186459 4.82842e+26 3.92888e+31
0.186539 4.83167e+26 3.93214e+31
0.186619 4.83492e+26 3.9354e+31
0.186699 4.83817e+26 3.93866e+31
0.186779 4.84142e+26 3.94192e+31
0.186859 4.84467e+26 3.94519e+31
0.186939 4.84793e+26 3.94846e+31
0.187019 4.85118e+26 3.95173e+31
0.187099 4.85444e+26 3.955e+31
0.187179 4.85769e+26 3.95827e+31
0.187259 4.86095e+26 3.96154e+31
0.187339 4.86421e+26 3.96482e+31
0.187419 4.86747e+26 3.9681e+31
0.187499 4.87073e+26 3.97137e+31
0.187579 4.87399e+26 3.97465e+31
0.187659 4.87726e+26 3.97793e+31
0.187739 4.88052e+26 3.98122e+31
0.187819 4.88379e+26 3.9845e+31
0.187899 4.88705e+26 3.98779e+31
0.187979 4.89032e+26 3.99107e+31
0.188059 4.89359e+26 3.99436e+31
0.188139 4.89686e+26 3.99765e+31
0.188219 4.90013e+26 4.00094e+31
0.188299 4.9034e+26 4.00424e+31
0.188379 4.90667e+26 4.00753e+31
0.188459 4.90994e+26 4.01083e+31
0.188539 4.91322e+26 4.01413e+31
0.188619 4.91649e+26 4.01743e+31
0.188699 4.91977e+26 4.02073e+31
0.188779 4.92304e+26 4.02403e+31
0.188859 4.92632e+26 4.02733e+31
0.188939 4.9296e+26 4.03064e+31
0.189019 4.93288e+26 4.03394e+31
0.189099 4.93616e+26 4.03725e+31
0.189179 4.93944e+26 4.04056e+31
0.189259 4.94272e+26 4.04387e+31
0.189339 4.94601e+26 4.04719e+31
0.189419 4.94929e+26 4.0505e+31
0.189499 4.95258e+26 4.05382e+31
0.189579 4.95587e+26 4.05713e+31
0.189659 4.95915e+26 4.06045e+31
0.189739 4.96244e+26 4.06377e+31
0.189819 4.96573e+26 4.0671e+31
0.189899 4.96902e+26 4.07042e+31
0.189979 4.97231e+26 4.07374e+31
0.190059 4.97561e+26 4.07707e+31
0.190139 4.9789e+26 4.0804e+31
0.190219 4.9822e+26 4.08373e+31
0.190299 4.98549e+26 4.08706e+31
0.190379 4.98879e+26 4.09039e+31
0.190459 4.99209e+26 4.09373e+31
0.190539 4.99538e+26 4.09706e+31
0.190619 4.99868e+26 4.1004e+31
0.190699 5.00198e+26 4.10374e+31
0.190779 5.00529e+26 4.10708e+31
0.190859 5.00859e+26 4.11042e+31
0.190939 5.01189e+26 4.11376e+31
0.191019 5.0152e+26 4.11711e+31
0.191099 5.0185e+26 4.12045e+31
0.191179 5.02181e+26 4.1238e+31
0.191259 5.02512e+26 4.12715e+31
0.191339 5.02842e+26 4.1305e+31
0.191419 5.03173e+26 4.13385e+31
0.191499 5.03504e+26 4.13721e+31
0.191579 5.03836e+26 4.14056e+31
0.191659 5.04167e+26 4.14392e+31
0.191739 5.04498e+26 4.14728e+31
0.191819 5.0483e+26 4.15064e+31
0.191899 5.05161e+26 4.154e+31
0.191979 5.05493e+26 4.15736e+31
0.192059 5.05825e+26 4.16072e+31
0.192139 5.06156e+26 4.16409e+31
0.192219 5.06488e+26 4.16746e+31
0.192299 5.0682e+26 4.17083e+31
0.192379 5.07153e+26 4.1742e+31
0.192459 5.07485e+26 4.17757e+31
0.192539 5.07817e+26 4.18094e+31
0.192619 5.0815e+26 4.18432e+31
0.192699 5.08482e+26 4.18769e+31
0.192779 5.08815e+26 4.19107e+31
0.192859 5.09147e+26 4.19445e+31
0.192939 5.0948e+26 4.19783e+31
0.193019 5.09813e+26 4.20121e+31
0.193099 5.10146e+26 4.2046e+31
0.193179 5.10479e+26 4.20798e+31
0.193259 5.10813e+26 4.21137e+31
0.193339 5.11146e+26 4.21476e+31
0.193419 5.11479e+26 4.21815e+31
0.193499 5.11813e+26 4.22154e+31
0.193579 5.12146e+26 4.22494e+31
0.193659 5.1248e+26 4.22833e+31
0.193739 5.12814e+26 4.23173e+31
0.193819 5.13148e+26 4.23512e+31
0.193899 5.13482e+26 4.23852e+31
0.193979 5.13816e+26 4.24192e+31
0.194059 5.1415e+26 4.24533e+31
0.194139 5.14485e+26 4.24873e+31
0.194219 5.14819e+26 4.25214e+31
0.194299 5.15153e+26 4.25554e+31
0.194379 5.15488e+26 4.25895e+31
0.194459 5.15823e+26 4.26236e+31
0.194539 5.16158e+26 4.26577e+31
0.194619 5.16492e+26 4.26918e+31
0.194699 5.16828e+26 4.2726e+31
0.194779 5.17163e+26 4.27601e+31
0.194859 5.17498e+26 4.27943e+31
0.194939 5.17833e+26 4.28285e+31
0.19502 5.18169e+26 4.28627e+31
0.1951 5.18504e+26 4.28969e+31
0.19518 5.1884e+26 4.29312e+31
0.19526 5.19175e+26 4.29654e+31
0.19534 5.19511e+26 4.29997e+31
0.19542 5.19847e+26 4.3034e+31
0.1955 5.20183e+26 4.30683e+31
0.19558 5.20519e+26 4.31026e+31
0.19566 5.20855e+26 4.31369e+31
0.19574 5.21192e+26 4.31712e+31
0.19582 5.21528e+26 4.32056e+31
0.1959 5.21864e+26 4.324e+31
0.19598 5.22201e+26 4.32744e+31
0.19606 5.22538e+26 4.33088e+31
0.19614 5.22874e+26 4.33432e+31
0.19622 5.23211e+26 4.33776e+31
0.1963 5.23548e+26 4.34121e+31
0.19638 5.23885e+26 4.34465e+31
0.19646 5.24223e+26 4.3481e+31
0.19654 5.2456e+26 4.35155e+31
0.19662 5.24897e+26 4.355e+31
0.1967 5.25235e+26 4.35845e+31
0.19678 5.25572e+26 4.36191e+31
0.19686 5.2591e+26 4.36536e+31
0.19694 5.26248e+26 4.36882e+31
0.19702 5.26586e+26 4.37228e+31
0.1971 5.26924e+26 4.37574e+31
0.19718 5.27262e+26 4.3792e+31
0.19726 5.276e+26 4.38266e+31
0.19734 5.27938e+26 4.38613e+31
0.19742 5.28276e+26 4.38959e+31
0.1975 5.28615e+26 4.39306e+31
0.19758 5.28953e+26 4.39653e+31
0.19766 5.29292e+26 4.4e+31
0.19774 5.29631e+26 4.40347e+31
0.19782 5.2997e+26 4.40695e+31
0.1979 5.30309e+26 4.41042e+31
0.19798 5.30648e+26 4.4139e+31
0.19806 5.30987e+26 4.41738e+31
0.19814 5.31326e+26 4.42086e+31
0.19822 5.31665e+26 4.42434e+31
0.1983 5.32005e+26 4.42782e+31
0.19838 5.32344e+26 4.43131e+31
0.19846 5.32684e+26 4.43479e+31
0.19854 5.33024e+26 4.43828e+31
0.19862 5.33364e+26 4.44177e+31
0.1987 5.33704e+26 4.44526e+31
0.19878 5.34044e+26 4.44875e+31
0.19886 5.34384e+26 4.45224e+31
0.19894 5.34724e+26 4.45574e+31
0.19902 5.35064e+26 4.45924e+31
0.1991 5.35405e+26 4.46273e+31
0.19918 5.35745e+26 4.46623e+31
0.19926 5.36086e+26 4.46974e+31
0.19934 5.36427e+26 4.47324e+31
0.19942 5.36767e+26 4.47674e+31
0.1995 5.37108e+26 4.48025e+31
0.19958 5.37449e+26 4.48376e+31
0.19966 5.3779e+26 4.48726e+31
0.19974 5.38132e+26 4.49077e+31
0.19982 5.38473e+26 4.49429e+31
0.1999 5.38814e+26 4.4978e+31
0.19998 5.39156e+26 4.50131e+31
0.20006 5.39498e+26 4.50483e+31
0.20014 5.39839e+26 4.50835e+31
0.20022 5.40181e+26 4.51187e+31
0.2003 5.40523e+26 4.51539e+31
0.20038 5.40865e+26 4.51891e+31
0.20046 5.41207e+26 4.52244e+31
0.20054 5.41549e+26 4.52596e+31
0.20062 5.41892e+26 4.52949e+31
0.2007 5.42234e+26 4.53302e+31
0.20078 5.42576e+26 4.53655e+31
0.20086 5.42919e+26 4.54008e+31
0.20094 5.43262e+26 4.54361e+31
0.20102 5.43605e+26 4.54715e+31
0.2011 5.43947e+26 4.55068e+31
0.20118 5.4429e+26 4.55422e+31
0.20126 5.44634e+26 4.55776e+31
0.20134 5.44977e+26 4.5613e+31
0.20142 5.4532e+26 4.56484e+31
0.2015 5.45663e+26 4.56839e+31
0.20158 5.46007e+26 4.57193e+31
0.20166 5.4635e+26 4.57548e+31
0.20174 5.46694e+26 4.57903e+31
0.20182 5.47038e+26 4.58258e+31
0.2019 5.47382e+26 4.58613e+31
0.20198 5.47726e+26 4.58968e+31
0.20206 5.4807e+26 4.59324e+31
0.20214 5.48414e+26 4.59679e+31
0.20222 5.48758e+26 4.60035e+31
0.2023 5.49103e+26 4.60391e+31
0.20238 5.49447e+26 4.60747e+31
0.20246 5.49792e+26 4.61103e+31
0.20254 5.50136e+26 4.6146e+31
0.20262 5.50481e+26 4.61816e+31
0.2027 5.50826e+26 4.62173e+31
0.20278 5.51171e+26 4.6253e+31
0.20286 5.51516e+26 4.62887e+31
0.20294 5.51861e+26 4.63244e+31
0.20302 5.52206e+26 4.63601e+31
0.2031 5.52552e+26 4.63959e+31
0.20318 5.52897e+26 4.64316e+31
0.20326 5.53243e+26 4.64674e+31
0.20334 5.53589e+26 4.65032e+31
0.20342 5.53934e+26 4.6539e+31
0.2035 5.5428e+26 4.65748e+31
0.20358 5.54626e+26 4.66107e+31
0.20366 5.54972e+26 4.66465e+31
0.20374 5.55318e+26 4.66824e+31
0.20382 5.55664e+26 4.67183e+31
0.2039 5.56011e+26 4.67542e+31
0.20398 5.56357e+26 4.67901e+31
0.20406 5.56704e+26 4.6826e+31
0.20414 5.5705e+26 4.6862e+31
0.20422 5.57397e+26 4.68979e+31
0.2043 5.57744e+26 4.69339e+31
0.20438 5.58091e+26 4.69699e+31
0.20446 5.58438e+26 4.70059e+31
0.20454 5.58785e+26 4.70419e+31
0.20462 5.59132e+26 4.70779e+31
0.2047 5.5948e+26 4.7114e+31
0.20478 5.59827e+26 4.71501e+31
0.20486 5.60175e+26 4.71861e+31
0.20494 5.60522e+26 4.72222e+31
0.205021 5.6087e+26 4.72584e+31
0.205101 5.61218e+26 4.72945e+31
0.205181 5.61566e+26 4.73306e+31
0.205261 5.61914e+26 4.73668e+31
0.205341 5.62262e+26 4.7403e+31
0.205421 5.6261e+26 4.74391e+31
0.205501 5.62958e+26 4.74754e+31
0.205581 5.63307e+26 4.75116e+31
0.205661 5.63655e+26 4.75478e+31
0.205741 5.64004e+26 4.75841e+31
0.205821 5.64353e+26 4.76203e+31
0.205901 5.64701e+26 4.76566e+31
0.205981 5.6505e+26 4.76929e+31
0.206061 5.65399e+26 4.77292e+31
0.206141 5.65748e+26 4.77655e+31
0.206221 5.66098e+26 4.78019e+31
0.206301 5.66447e+26 4.78382e+31
0.206381 5.66796e+26 4.78746e+31
0.206461 5.67146e+26 4.7911e+31
0.206541 5.67495e+26 4.79474e+31
0.206621 5.67845e+26 4.79838e+31
0.206701 5.68195e+26 4.80203e+31
0.206781 5.68545e+26 4.80567e+31
0.206861 5.68895e+26 4.80932e+31
0.206941 5.69245e+26 4.81297e+31
0.207021 5.69595e+26 4.81662e+31
0.207101 5.69945e+26 4.82027e+31
0.207181 5.70296e+26 4.82392e+31
0.207261 5.70646e+26 4.82757e+31
0.207341 5.70997e+26 4.83123e+31
0.207421 5.71347e+26 4.83489e+31
0.207501 5.71698e+26 4.83855e+31
0.207581 5.72049e+26 4.84221e+31
0.207661 5.724e+26 4.84587e+31
0.207741 5.72751e+26 4.84953e+31
0.207821 5.73102e+26 4.8532e+31
0.207901 5.73453e+26 4.85686e+31
0.207981 5.73805e+26 4.86053e+31
0.208061 5.74156e+26 4.8642e+31
0.208141 5.74508e+26 4.86787e+31
0.208221 5.74859e+26 4.87154e+31
0.208301 5.75211e+26 4.87522e+31
0.208381 5.75563e+26 4.87889e+31
0.208461 5.75915e+26 4.88257e+31
0.208541 5.76267e+26 4.88625e+31
0.208621 5.76619e+26 4.88993e+31
0.208701 5.76971e+26 4.89361e+31
0.208781 5.77324e+26 4.8973e+31
0.208861 5.77676e+26 4.90098e+31
0.208941 5.78029e+26 4.90467e+31
0.209021 5.78381e+26 4.90836e+31
0.209101 5.78734e+26 4.91204e+31
0.209181 5.79087e+26 4.91574e+31
0.209261 5.7944e+26 4.91943e+31
0.209341 5.79793e+26 4.92312e+31
0.209421 5.80146e+26 4.92682e+31
0.209501 5.80499e+26 4.93052e+31
0.209581 5.80853e+26 4.93421e+31
0.209661 5.81206e+26 4.93791e+31
0.209741 5.81559e+26 4.94162e+31
0.209821 5.81913e+26 4.94532e+31
0.209901 5.82267e+26 4.94902e+31
0.209981 5.82621e+26 4.95273e+31
0.210061 5.82975e+26 4.95644e+31
0.210141 5.83329e+26 4.96015e+31
0.210221 5.83683e+26 4.96386e+31
0.210301 5.84037e+26 4.96757e+31
0.210381 5.84391e+26 4.97129e+31
0.210461 5.84746e+26 4.975e+31
0.210541 5.851e+26 4.97872e+31
0.210621 5.85455e+26 4.98244e+31
0.210701 5.85809e+26 4.98616e+31
0.210781 5.86164e+26 4.98988e+31
0.210861 5.86519e+26 4.9936e+31
0.210941 5.86874e+26 4.99733e+31
0.211021 5.87229e+26 5.00106e+31
0.211101 5.87584e+26 5.00478e+31
0.211181 5.8794e+26 5.00851e+31
0.211261 5.88295e+26 5.01224e+31
0.211341 5.88651e+26 5.01598e+31
0.211421 5.89006e+26 5.01971e+31
0.211501 5.89362e+26 5.02345e+31
0.211581 5.89718e+26 5.02718e+31
0.211661 5.90073e+26 5.03092e+31
0.211741 5.90429e+26 5.03466e+31
0.211821 5.90785e+26 5.03841e+31
0.211901 5.91142e+26 5.04215e+31
0.211981 5.91498e+26 5.04589e+31
0.212061 5.91854e+26 5.04964e+31
0.212141 5.92211e+26 5.05339e+31
0.212221 5.92567e+26 5.05714e+31
0.212301 5.92924e+26 5.06089e+31
0.212381 5.93281e+26 5.06464e+31
0.212461 5.93638e+26 5.0684e+31
0.212541 5.93995e+26 5.07215e+31
0.212621 5.94352e+26 5.07591e+31
0.212701 5.94709e+26 5.07967e+31
0.212781 5.95066e+26 5.08343e+31
0.212861 5.95423e+26 5.08719e+31
0.212941 5.95781e+26 5.09095e+31
0.213021 5.96138e+26 5.09472e+31
0.213101 5.96496e+26 5.09849e+31
0.213181 5.96854e+26 5.10225e+31
0.213261 5.97212e+26 5.10602e+31
0.213341 5.9757e+26 5.10979e+31
0.213421 5.97928e+26 5.11357e+31
0.213501 5.98286e+26 5.11734e+31
0.213581 5.98644e+26 5.12112e+31
0.213661 5.99002e+26 5.1249e+31
0.213741 5.99361e+26 5.12867e+31
0.213821 5.99719e+26 5.13245e+31
0.213901 6.00078e+26 5.13624e+31
0.213981 6.00437e+26 5.14002e+31
0.214061 6.00795e+26 5.14381e+31
0.214141 6.01154e+26 5.14759e+31
0.214221 6.01513e+26 5.15138e+31
0.214301 6.01873e+26 5.15517e+31
0.214381 6.02232e+26 5.15896e+31
0.214461 6.02591e+26 5.16275e+31
0.214541 6.02951e+26 5.16655e+31
0.214621 6.0331e+26 5.17034e+31
0.214701 6.0367e+26 5.17414e+31
0.214781 6.04029e+26 5.17794e+31
0.214861 6.04389e+26 5.18174e+31
0.214941 6.04749e+26 5.18554e+31
0.215022 6.05109e+26 5.18935e+31
0.215102 6.05469e+26 5.19315e+31
0.215182 6.05829e+26 5.19696e+31
0.215262 6.0619e+26 5.20077e+31
0.215342 6.0655e+26 5.20458e+31
0.215422 6.06911e+26 5.20839e+31
0.215502 6.07271e+26 5.2122e+31
0.215582 6.07632e+26 5.21602e+31
0.215662 6.07993e+26 5.21983e+31
0.215742 6.08353e+26 5.22365e+31
0.215822 6.08714e+26 5.22747e+31
0.215902 6.09076e+26 5.23129e+31
0.215982 6.09437e+26 5.23511e+31
0.216062 6.09798e+26 5.23894e+31
0.216142 6.10159e+26 5.24276e+31
0.216222 6.10521e+26 5.24659e+31
0.216302 6.10882e+26 5.25042e+31
0.216382 6.11244e+26 5.25425e+31
0.216462 6.11606e+26 5.25808e+31
0.216542 6.11968e+26 5.26191e+31
0.216622 6.1233e+26 5.26574e+31
0.216702 6.12692e+26 5.26958e+31
0.216782 6.13054e+26 5.27342e+31
0.216862 6.13416e+26 5.27726e+31
0.216942 6.13779e+26 5.2811e+31
0.217022 6.14141e+26 5.28494e+31
0.217102 6.14504e+26 5.28878e+31
0.217182 6.14866e+26 5.29263e+31
0.217262 6.15229e+26 5.29648e+31
0.217342 6.15592e+26 5.30033e+31
0.217422 6.15955e+26 5.30418e+31
0.217502 6.16318e+26 5.30803e+31
0.217582 6.16681e+26 5.31188e+31
0.217662 6.17044e+26 5.31574e+31
0.217742 6.17408e+26 5.31959e+31
0.217822 6.17771e+26 5.32345e+31
0.217902 6.18135e+26 5.32731e+31
0.217982 6.18498e+26 5.33117e+31
0.218062 6.18862e+26 5.33503e+31
0.218142 6.19226e+26 5.3389e+31
0.218222 6.1959e+26 5.34276e+31
0.218302 6.19954e+26 5.34663e+31
0.218382 6.20318e+26 5.3505e+31
0.218462 6.20682e+26 5.35437e+31
0.218542 6.21046e+26 5.35824e+31
0.218622 6.21411e+26 5.36211e+31
0.218702 6.21775e+26 5.36599e+31
0.218782 6.2214e+26 5.36986e+31
0.218862 6.22505e+26 5.37374e+31
0.218942 6.22869e+26 5.37762e+31
0.219022 6.23234e+26 5.3815e+31
0.219102 6.23599e+26 5.38538e+31
0.219182 6.23964e+26 5.38927e+31
0.219262 6.2433e+26 5.39315e+31
0.219342 6.24695e+26 5.39704e+31
0.219422 6.2506e+26 5.40093e+31
0.219502 6.25426e+26 5.40482e+31
0.219582 6.25791e+26 5.40871e+31
0.219662 6.26157e+26 5.41261e+31
0.219742 6.26523e+26 5.4165e+31
0.219822 6.26889e+26 5.4204e+31
0.219902 6.27255e+26 5.4243e+31
0.219982 6.27621e+26 5.4282e+31
0.220062 6.27987e+26 5.4321e+31
0.220142 6.28353e+26 5.436e+31
0.220222 6.2872e+26 5.4399e+31
0.220302 6.29086e+26 5.44381e+31
0.220382 6.29453e+26 5.44772e+31
0.220462 6.29819e+26 5.45163e+31
0.220542 6.30186e+26 5.45554e+31
0.220622 6.30553e+26 5.45945e+31
0.220702 6.3092e+26 5.46336e+31
0.220782 6.31287e+26 5.46728e+31
0.220862 6.31654e+26 5.47119e+31
0.220942 6.32022e+26 5.47511e+31
0.221022 6.32389e+26 5.47903e+31
0.221102 6.32756e+26 5.48295e+31
0.221182 6.33124e+26 5.48688e+31
0.221262 6.33492e+26 5.4908e+31
0.221342 6.33859e+26 5.49473e+31
0.221422 6.34227e+26 5.49866e+31
0.221502 6.34595e+26 5.50258e+31
0.221582 6.34963e+26 5.50652e+31
0.221662 6.35331e+26 5.51045e+31
0.221742 6.357e+26 5.51438e+31
0.221822 6.36068e+26 5.51832e+31
0.221902 6.36436e+26 5.52225e+31
0.221982 6.36805e+26 5.52619e+31
0.222062 6.37174e+26 5.53013e+31
0.222142 6.37542e+26 5.53407e+31
0.222222 6.37911e+26 5.53802e+31
0.222302 6.3828e+26 5.54196e+31
0.222382 6.38649e+26 5.54591e+31
0.222462 6.39018e+26 5.54986e+31
0.222542 6.39387e+26 5.55381e+31
0.222622 6.39757e+26 5.55776e+31
0.222702 6.40126e+26 5.56171e+31
0.222782 6.40496e+26 5.56566e+31
0.222862 6.40865e+26 5.56962e+31
0.222942 6.41235e+26 5.57358e+31
0.223022 6.41605e+26 5.57753e+31
0.223102 6.41975e+26 5.58149e+31
0.223182 6.42345e+26 5.58546e+31
0.223262 6.42715e+26 5.58942e+31
0.223342 6.43085e+26 5.59338e+31
0.223422 6.43455e+26 5.59735e+31
0.223502 6.43826e+26 5.60132e+31
0.223582 6.44196e+26 5.60529e+31
0.223662 6.44567e+26 5.60926e+31
0.223742 6.44938e+26 5.61323e+31
0.223822 6.45308e+26 5.61721e+31
0.223902 6.45679e+26 5.62118e+31
0.223982 6.4605e+26 5.62516e+31
0.224062 6.46421e+26 5.62914e+31
0.224142 6.46793e+26 5.63312e+31
0.224222 6.47164e+26 5.6371e+31
0.224302 6.47535e+26 5.64109e+31
0.224382 6.47907e+26 5.64507e+31
0.224462 6.48278e+26 5.64906e+31
0.224542 6.4865e+26 5.65305e+31
0.224622 6.49022e+26 5.65704e+31
0.224702 6.49394e+26 5.66103e+31
0.224782 6.49766e+26 5.66502e+31
0.224862 6.50138e+26 5.66901e+31
0.224942 6.5051e+26 5.67301e+31
0.225023 6.50882e+26 5.67701e+31
0.225103 6.51254e+26 5.68101e+31
0.225183 6.51627e+26 5.68501e+31
0.225263 6.51999e+26 5.68901e+31
0.225343 6.52372e+26 5.69301e+31
0.225423 6.52745e+26 5.69702e+31
0.225503 6.53118e+26 5.70103e+31
0.225583 6.53491e+26 5.70503e+31
0.225663 6.53864e+26 5.70905e+31
0.225743 6.54237e+26 5.71306e+31
0.225823 6.5461e+26 5.71707e+31
0.225903 6.54983e+26 5.72108e+31
0.225983 6.55357e+26 5.7251e+31
0.226063 6.5573e+26 5.72912e+31
0.226143 6.56104e+26 5.73314e+31
0.226223 6.56478e+26 5.73716e+31
0.226303 6.56852e+26 5.74118e+31
0.226383 6.57226e+26 5.74521e+31
0.226463 6.576e+26 5.74923e+31
0.226543 6.57974e+26 5.75326e+31
0.226623 6.58348e+26 5.75729e+31
0.226703 6.58722e+26 5.76132e+31
0.226783 6.59097e+26 5.76535e+31
0.226863 6.59471e+26 5.76938e+31
0.226943 6.59846e+26 5.77342e+31
0.227023 6.60221e+26 5.77746e+31
0.227103 6.60595e+26 5.78149e+31
0.227183 6.6097e+26 5.78553e+31
0.227263 6.61345e+26 5.78957e+31
0.227343 6.6172e+26 5.79362e+31
0.227423 6.62096e+26 5.79766e+31
0.227503 6.62471e+26 5.80171e+31
0.227583 6.62846e+26 5.80576e+31
0.227663 6.63222e+26 5.8098e+31
0.227743 6.63597e+26 5.81386e+31
0.227823 6.63973e+26 5.81791e+31
0.227903 6.64349e+26 5.82196e+31
0.227983 6.64725e+26 5.82602e+31
0.228063 6.65101e+26 5.83007e+31
0.228143 6.65477e+26 5.83413e+31
0.228223 6.65853e+26 5.83819e+31
0.228303 6.66229e+26 5.84225e+31
0.228383 6.66606e+26 5.84632e+31
0.228463 6.66982e+26 5.85038e+31
0.228543 6.67359e+26 5.85445e+31
0.228623 6.67735e+26 5.85852e+31
0.228703 6.68112e+26 5.86259e+31
0.228783 6.68489e+26 5.86666e+31
0.228863 6.68866e+26 5.87073e+31
0.228943 6.69243e+26 5.8748e+31
0.229023 6.6962e+26 5.87888e+31
0.229103 6.69997e+26 5.88296e+31
0.229183 6.70375e+26 5.88703e+31
0.229263 6.70752e+26 5.89112e+31
0.229343 6.7113e+26 5.8952e+31
0.229423 6.71507e+26 5.89928e+31
0.229503 6.71885e+26 5.90337e+31
0.229583 6.72263e+26 5.90745e+31
0.229663 6.72641e+26 5.91154e+31
0.229743 6.73019e+26 5.91563e+31
0.229823 6.73397e+26 5.91972e+31
0.229903 6.73775e+26 5.92381e+31
0.229983 6.74154e+26 5.92791e+31
0.230063 6.74532e+26 5.932e+31
0.230143 6.74911e+26 5.9361e+31
0.230223 6.75289e+26 5.9402e+31
0.230303 6.75668e+26 5.9443e+31
0.230383 6.76047e+26 5.9484e+31
0.230463 6.76426e+26 5.95251e+31
0.230543 6.76805e+26 5.95661e+31
0.230623 6.77184e+26 5.96072e+31
0.230703 6.77563e+26 5.96483e+31
0.230783 6.77943e+26 5.96894e+31
0.230863 6.78322e+26 5.97305e+31
0.230943 6.78702e+26 5.97716e+31
0.231023 6.79081e+26 5.98128e+31
0.231103 6.79461e+26 5.9854e+31
0.231183 6.79841e+26 5.98951e+31
0.231263 6.80221e+26 5.99363e+31
0.231343 6.80601e+26 5.99775e+31
0.231423 6.80981e+26 6.00188e+31
0.231503 6.81361e+26 6.006e+31
0.231583 6.81741e+26 6.01013e+31
0.231663 6.82122e+26 6.01425e+31
0.231743 6.82502e+26 6.01838e+31
0.231823 6.82883e+26 6.02251e+31
